,ID,Age,Experience,Income,ZIP.Code,Family,CCAvg,Education,Mortgage,Personal.Loan,Securities.Account,CD.Account,Online,CreditCard,dUndergrad,dGrad
2792,2792,44,20,182,94710,2,7.6,1,0,0,0,0,0,0,1,0
2793,2793,54,30,44,95616,3,1.5,1,117,0,0,0,1,0,1,0
2794,2794,57,33,122,94301,2,6,1,153,0,1,1,1,1,1,0
2795,2795,52,26,35,94550,4,1.8,1,0,0,0,0,1,0,1,0
2796,2796,51,25,91,92407,1,0.8,3,0,0,0,0,0,0,0,0
2797,2797,57,32,30,94024,2,2,2,0,0,0,0,0,0,0,1
2798,2798,65,39,53,94608,1,2.5,3,0,0,0,0,1,0,0,0
2799,2799,58,33,28,94720,1,0.3,3,0,0,0,0,1,0,0,0
2800,2800,64,39,85,94720,4,3.4,2,200,0,0,0,1,0,0,1
2801,2801,52,26,28,93907,2,0.7,2,90,0,0,0,1,1,0,1
2802,2802,58,34,41,91016,4,0.4,1,177,0,0,0,1,0,1,0
2803,2803,52,22,154,90650,1,5,3,0,1,1,1,1,0,0,0
2804,2804,43,18,41,92831,1,0.3,3,0,0,0,0,1,0,0,0
2805,2805,56,32,33,95014,3,1.5,1,0,0,0,0,0,0,1,0
2806,2806,37,12,182,94523,3,5.8,3,0,1,0,0,1,0,0,0
2807,2807,53,27,59,90740,2,0.8,3,0,0,0,0,1,0,0,0
2808,2808,27,2,129,90009,2,3.3,1,0,0,1,0,0,0,1,0
2809,2809,53,27,35,94583,3,0.9,3,136,0,0,0,1,0,0,0
2810,2810,42,16,185,94705,3,2.2,2,0,1,1,1,1,1,0,1
2811,2811,58,34,45,93943,4,1.3,2,201,0,0,0,0,0,0,1
2812,2812,36,12,62,94065,4,0.1,2,145,0,0,0,0,0,0,1
2813,2813,53,28,183,96008,3,8.2,3,467,1,0,1,1,1,0,0
2814,2814,48,22,14,94303,2,0.1,3,0,0,0,0,1,0,0,0
2815,2815,54,28,53,94002,1,2.2,3,0,0,0,0,1,1,0,0
2816,2816,26,1,48,94019,3,2.6,3,169,0,0,0,0,0,0,0
2817,2817,50,26,128,92780,2,0.4,1,0,0,0,0,1,0,1,0
2818,2818,31,7,105,94025,1,4,1,331,0,0,0,1,0,1,0
2819,2819,35,9,40,93943,3,0.9,1,0,0,0,0,1,1,1,0
2820,2820,63,37,10,90095,2,0.4,1,0,0,0,0,1,0,1,0
2821,2821,29,4,102,90245,2,3.3,1,303,0,0,0,0,0,1,0
2822,2822,57,32,31,94143,3,0.1,2,0,0,0,0,1,0,0,1
2823,2823,30,5,30,90245,4,0.8,1,158,0,0,0,1,0,1,0
2824,2824,33,7,21,90095,1,0.6,3,0,0,1,0,0,0,0,0
2825,2825,62,36,44,92867,2,0.3,1,0,0,0,0,0,0,1,0
2826,2826,35,10,48,95060,1,2.5,3,164,0,0,0,1,0,0,0
2827,2827,37,11,21,94604,3,0.2,2,0,0,0,0,1,0,0,1
2828,2828,37,11,84,90266,4,2.2,2,0,0,0,0,1,1,0,1
2829,2829,35,10,64,94306,3,0.7,2,230,0,0,0,1,0,0,1
2830,2830,35,9,82,94720,1,2.5,1,138,0,0,0,0,0,1,0
2831,2831,59,35,39,95616,4,1.3,1,0,0,0,0,1,0,1,0
2832,2832,53,27,45,90405,2,0.8,3,0,0,0,0,1,1,0,0
2833,2833,45,21,133,92056,4,5.7,3,0,1,0,1,1,1,0,0
2834,2834,46,22,152,90009,2,1.4,1,0,0,0,0,1,0,1,0
2835,2835,40,16,12,90033,1,1,1,91,0,1,0,0,0,1,0
2836,2836,42,16,32,94112,3,1.5,1,149,0,0,0,1,0,1,0
2837,2837,25,1,74,94085,4,2.6,1,204,0,0,0,0,0,1,0
2838,2838,39,14,54,92037,2,1.1,2,159,0,0,0,0,1,0,1
2839,2839,30,6,181,94542,3,4.1,2,0,1,0,1,1,1,0,1
2840,2840,58,33,75,90034,2,0,3,0,0,0,0,1,0,0,0
2841,2841,41,15,95,91101,3,0.1,1,240,0,1,0,0,0,1,0
2842,2842,37,11,190,94305,4,7.3,2,565,1,0,1,1,0,0,1
2843,2843,36,11,90,94709,1,2.8,1,0,0,0,0,1,0,1,0
2844,2844,27,3,20,95616,4,1,1,134,0,0,0,1,1,1,0
2845,2845,60,34,64,95014,3,2.2,3,0,0,0,0,0,0,0,0
2846,2846,62,36,85,90019,2,1.7,3,98,0,0,0,0,0,0,0
2847,2847,67,43,105,93711,4,1.7,2,0,0,0,0,1,0,0,1
2848,2848,44,18,21,90840,1,0.2,1,0,0,0,0,1,0,1,0
2849,2849,24,-1,78,94720,2,1.8,2,0,0,0,0,0,0,0,1
2850,2850,45,21,158,94085,2,6.67,1,132,0,0,0,1,1,1,0
2851,2851,58,34,125,94720,1,4.3,1,219,0,0,0,0,0,1,0
2852,2852,61,36,81,95449,3,1.8,2,0,0,0,0,1,0,0,1
2853,2853,54,29,183,93105,1,8.1,1,0,0,0,0,1,1,1,0
2854,2854,28,3,54,94550,4,0.6,2,0,0,0,0,1,0,0,1
2855,2855,49,24,79,94025,4,3.6,3,212,0,0,0,1,0,0,0
2856,2856,35,11,38,91706,1,1.5,2,136,0,0,0,1,0,0,1
2857,2857,36,10,172,94704,4,1,2,295,1,0,0,1,0,0,1
2858,2858,34,8,184,93106,3,7.5,1,0,1,0,0,0,0,1,0
2859,2859,36,11,158,95054,2,7.8,1,114,0,0,0,1,1,1,0
2860,2860,35,11,188,94596,1,0.9,3,282,1,0,0,1,0,0,0
2861,2861,27,2,20,95064,4,0.5,3,0,0,0,0,1,0,0,0
2862,2862,42,18,60,92677,4,0.2,3,151,0,0,0,0,1,0,0
2863,2863,65,39,113,92096,4,2.4,3,0,0,0,0,1,0,0,0
2864,2864,29,5,70,93101,4,0,1,0,0,0,0,1,1,1,0
2865,2865,65,41,84,95762,2,0,3,0,0,0,0,1,1,0,0
2866,2866,59,33,23,94002,2,0.2,3,0,0,0,0,1,0,0,0
2867,2867,46,22,141,90089,2,3.3,1,0,0,1,1,1,1,1,0
2868,2868,59,33,110,90007,3,4.4,1,264,0,0,0,1,0,1,0
2869,2869,52,26,31,94923,4,1.8,1,0,0,0,0,1,1,1,0
2870,2870,60,35,22,92660,1,1.3,1,80,0,0,0,0,0,1,0
2871,2871,43,17,91,95134,1,5.2,1,0,0,1,0,0,0,1,0
2872,2872,65,39,82,94131,4,2.4,3,252,0,0,0,1,0,0,0
2873,2873,50,26,23,92630,1,0.3,1,0,0,0,0,0,0,1,0
2874,2874,48,23,35,93943,1,0.1,1,0,0,1,0,1,0,1,0
2875,2875,49,25,114,91380,1,2.5,3,0,1,0,0,1,0,0,0
2876,2876,58,33,18,94402,3,0.1,2,0,0,0,0,1,1,0,1
2877,2877,24,-2,80,91107,2,1.6,3,238,0,0,0,0,0,0,0
2878,2878,58,32,74,95817,2,2.3,3,0,0,0,0,0,1,0,0
2879,2879,45,19,122,94590,4,4.1,2,0,1,0,0,1,0,0,1
2880,2880,42,15,73,94545,3,2.33,2,0,0,0,0,0,0,0,1
2881,2881,64,40,40,96064,2,1.1,1,0,0,0,0,1,0,1,0
2882,2882,49,25,55,92103,4,0.1,3,0,0,0,0,1,0,0,0
2883,2883,55,31,69,90089,1,2.7,2,0,0,1,0,0,1,0,1
2884,2884,40,14,92,90024,4,1.4,2,0,0,0,0,1,0,0,1
2885,2885,28,2,48,93943,4,2.1,3,0,0,0,0,1,1,0,0
2886,2886,57,31,113,91711,4,0.6,3,327,1,0,0,1,0,0,0
2887,2887,50,25,58,93940,1,1.3,2,0,0,0,0,1,0,0,1
2888,2888,40,16,109,94025,2,2.2,1,0,0,0,0,1,0,1,0
2889,2889,55,28,39,94542,3,1,2,0,0,0,0,1,1,0,1
2890,2890,53,29,33,94591,3,1.9,2,144,0,0,0,0,0,0,1
2891,2891,48,24,18,94304,4,0.2,1,0,0,0,0,1,1,1,0
2892,2892,59,33,63,90044,1,1.6,1,0,0,0,0,1,1,1,0
2893,2893,58,32,43,92093,1,2.8,2,0,0,0,0,1,0,0,1
2894,2894,38,14,70,94022,4,2,3,0,0,0,0,1,0,0,0
2895,2895,49,25,19,94545,1,0.9,3,0,0,0,0,0,0,0,0
2896,2896,60,36,39,94501,4,1.3,2,140,0,0,0,1,0,0,1
2897,2897,54,28,81,94720,3,0.8,1,0,0,0,0,0,0,1,0
2898,2898,28,2,34,92161,4,1.3,3,0,0,0,0,0,0,0,0
2899,2899,27,1,140,91711,1,5.9,2,175,1,1,1,1,0,0,1
2900,2900,42,18,114,94305,1,0.3,1,0,0,0,0,0,0,1,0
2901,2901,52,28,55,91320,2,3.2,3,151,0,0,0,0,0,0,0
2902,2902,54,30,21,95351,1,0.1,2,76,0,0,0,1,0,0,1
2903,2903,56,30,50,94022,4,2.8,2,0,0,1,0,1,0,0,1
2904,2904,58,34,41,95833,3,1.5,1,0,0,0,0,1,1,1,0
2905,2905,56,32,190,90032,3,2.2,1,0,1,0,1,1,0,1,0
2906,2906,64,40,8,94110,2,0.3,3,0,0,0,0,1,0,0,0
2907,2907,35,8,55,92870,2,1.67,2,0,0,0,0,1,0,0,1
2908,2908,45,20,40,91763,2,1.3,1,0,0,0,0,0,1,1,0
2909,2909,57,32,22,95616,3,0.1,2,0,0,0,0,1,0,0,1
2910,2910,35,8,44,94590,2,1.67,2,0,0,1,0,0,1,0,1
2911,2911,46,22,102,95039,3,4.5,3,0,1,0,0,1,0,0,0
2912,2912,30,4,54,93033,4,1.8,3,235,0,0,0,1,0,0,0
2913,2913,44,20,130,90291,4,3.2,2,0,1,0,0,0,0,0,1
2914,2914,39,12,75,94501,3,2.33,2,0,0,0,0,1,1,0,1
2915,2915,42,18,42,95929,2,1.7,1,0,0,0,0,1,0,1,0
2916,2916,34,9,133,92110,1,3.8,1,0,0,0,0,1,0,1,0
2917,2917,46,20,40,92037,1,1.2,2,0,0,0,0,1,0,0,1
2918,2918,55,31,34,94305,3,1.5,1,101,0,0,0,1,0,1,0
2919,2919,28,3,142,93727,1,0.8,1,0,0,0,0,1,0,1,0
2920,2920,35,10,64,94542,3,2.3,1,0,0,0,1,1,1,1,0
2921,2921,60,35,44,94720,2,1.6,3,170,0,0,0,1,0,0,0
2922,2922,50,24,95,91401,1,0.3,1,262,0,0,0,1,0,1,0
2923,2923,52,26,49,90011,1,1.4,3,0,0,0,0,1,0,0,0
2924,2924,51,27,12,91007,2,0.2,1,0,0,0,0,0,0,1,0
2925,2925,51,26,98,90024,1,1.3,3,0,0,0,0,1,1,0,0
2926,2926,59,35,42,91711,4,0.4,1,0,0,0,0,1,0,1,0
2927,2927,53,28,44,92152,2,0.6,3,0,0,0,0,1,1,0,0
2928,2928,43,17,124,94117,1,5.2,1,0,0,0,0,0,0,1,0
2929,2929,31,6,175,95005,2,6.7,1,0,0,0,0,1,0,1,0
2930,2930,32,6,22,94061,4,0.3,1,0,0,0,0,0,0,1,0
2931,2931,41,17,78,95929,4,2.67,1,99,0,0,0,1,0,1,0
2932,2932,31,4,54,91741,2,1,2,109,0,0,0,0,1,0,1
2933,2933,41,16,154,92407,1,7,1,0,0,0,0,0,1,1,0
2934,2934,47,22,42,95820,3,2.7,2,0,0,0,0,1,0,0,1
2935,2935,37,13,195,91763,2,6.5,1,635,0,0,0,1,0,1,0
2936,2936,53,23,80,93023,1,3,3,0,0,0,0,1,1,0,0
2937,2937,49,22,81,94301,3,2,2,0,0,0,0,1,0,0,1
2938,2938,62,36,89,94022,2,2,1,0,0,0,0,1,1,1,0
2939,2939,33,9,61,93943,3,2.6,2,0,0,0,0,1,0,0,1
2940,2940,54,24,25,90016,4,0.4,3,0,0,0,0,0,1,0,0
2941,2941,27,3,43,90245,3,0.1,2,163,0,0,0,1,0,0,1
2942,2942,60,35,122,92606,1,2.6,1,352,0,0,0,0,0,1,0
2943,2943,29,5,160,90405,1,4.3,1,385,0,0,0,1,0,1,0
2944,2944,56,32,83,91320,4,1.6,2,0,0,0,0,0,0,0,1
2945,2945,55,30,79,92182,2,0,3,0,0,0,0,0,0,0,0
2946,2946,45,19,30,94305,3,0.5,2,0,0,0,0,1,1,0,1
2947,2947,33,9,145,94110,1,4.3,1,437,0,0,0,1,0,1,0
2948,2948,45,21,151,90024,2,3.3,1,328,0,0,0,0,0,1,0
2949,2949,44,18,14,94720,2,0.1,3,98,0,0,0,0,1,0,0
2950,2950,37,11,19,95054,3,0.2,2,0,0,0,0,1,0,0,1
2951,2951,42,16,55,95820,1,0.7,3,135,0,0,0,1,0,0,0
2952,2952,26,2,132,94720,2,2.4,3,0,1,0,0,0,1,0,0
2953,2953,33,8,182,94065,1,8.6,1,0,0,0,0,0,0,1,0
2954,2954,61,36,78,91330,3,0.5,1,0,0,0,0,1,1,1,0
2955,2955,31,7,42,95822,1,2.4,2,0,0,0,0,1,1,0,1
2956,2956,54,29,44,95518,2,2.3,3,187,0,0,0,1,0,0,0
2957,2957,62,38,195,91125,4,5.2,3,522,1,0,1,1,1,0,0
2958,2958,61,36,53,92717,3,0.5,2,0,0,0,0,1,0,0,1
2959,2959,66,41,65,92612,3,2.4,1,0,0,0,0,0,0,1,0
2960,2960,38,12,43,94305,4,0.2,1,0,0,0,0,0,0,1,0
2961,2961,55,29,38,90035,4,1.5,3,0,0,0,0,0,1,0,0
2962,2962,60,36,50,95741,1,1.8,3,0,0,0,0,1,0,0,0
2963,2963,23,-2,81,91711,2,1.8,2,0,0,0,0,0,0,0,1
2964,2964,29,3,41,94588,1,1.9,3,0,0,0,0,1,1,0,0
2965,2965,35,10,73,93943,3,2.3,1,0,0,0,0,1,0,1,0
2966,2966,53,27,31,91605,2,0.4,3,104,0,0,0,0,1,0,0
2967,2967,32,7,84,91320,3,0.6,2,0,0,0,0,1,1,0,1
2968,2968,38,14,95,94109,2,1.9,1,0,0,0,0,1,1,1,0
2969,2969,44,18,162,90840,4,1.3,1,301,1,0,0,0,0,1,0
2970,2970,43,18,60,95039,2,2.2,3,115,0,0,0,0,0,0,0
2971,2971,54,30,121,95039,2,1.1,3,0,1,1,0,0,0,0,0
2972,2972,52,25,43,91380,3,1,2,165,0,0,1,1,1,0,1
2973,2973,31,7,38,92182,1,1.8,2,182,0,0,1,1,1,0,1
2974,2974,47,22,82,92084,1,2.9,1,276,0,0,0,1,0,1,0
2975,2975,42,18,52,95008,4,1.9,1,0,0,0,0,1,0,1,0
2976,2976,57,33,43,91016,3,1.5,1,168,0,0,0,0,1,1,0
2977,2977,33,8,82,95747,1,2.6,2,0,0,1,1,1,1,0,1
2978,2978,35,10,161,94109,1,4.1,1,0,0,1,0,1,0,1,0
2979,2979,56,30,24,94550,2,0.7,2,0,0,0,0,1,0,0,1
2980,2980,57,32,102,90210,1,2.6,1,0,0,0,0,1,0,1,0
2981,2981,25,-1,53,94305,3,2.4,2,0,0,0,0,0,0,0,1
2982,2982,53,28,85,92037,1,1.2,1,0,0,0,0,0,0,1,0
2983,2983,59,33,111,95120,3,4.4,1,0,0,0,0,1,0,1,0
2984,2984,56,32,90,95054,2,0.3,1,0,0,0,0,1,1,1,0
2985,2985,54,28,94,92709,2,1.1,1,188,0,0,0,0,0,1,0
2986,2986,48,23,63,94606,4,3.6,3,0,0,0,0,0,0,0,0
2987,2987,55,30,153,94305,2,2.8,2,0,1,1,1,1,0,0,1
2988,2988,33,7,39,92037,2,2,3,0,0,0,0,0,0,0,0
2989,2989,46,21,205,95762,2,8.8,1,181,0,1,0,1,0,1,0
2990,2990,42,18,142,93106,1,3.4,1,496,0,0,0,1,0,1,0
2991,2991,49,25,163,94608,2,0.4,1,0,0,1,0,0,0,1,0
2992,2992,42,17,113,93014,3,1,1,0,0,1,0,1,0,1,0
2993,2993,46,21,64,92104,1,2.9,1,0,0,0,0,1,1,1,0
2994,2994,65,40,20,92647,3,0.1,3,0,0,0,0,0,1,0,0
2995,2995,50,24,179,94025,1,1,1,0,0,0,0,1,0,1,0
2996,2996,54,24,91,91101,2,4.5,3,90,0,0,0,1,0,0,0
2997,2997,42,18,103,91367,1,3.33,1,0,1,1,1,1,1,1,0
2998,2998,57,33,80,95053,4,1.6,2,0,0,0,0,0,0,0,1
2999,2999,61,35,38,93106,2,0.3,1,0,0,0,0,0,0,1,0
3000,3000,60,34,44,94143,1,0.2,1,0,0,0,0,0,1,1,0
3001,3001,40,14,164,94720,1,4.3,2,0,1,0,0,0,0,0,1
3002,3002,33,7,81,92647,3,1.6,1,0,0,0,0,1,1,1,0
3003,3003,37,13,95,90095,2,1.7,2,83,0,0,0,0,0,0,1
3004,3004,52,28,44,90747,3,1.9,2,0,0,0,0,0,1,0,1
3005,3005,33,7,88,94583,3,1.6,1,0,0,0,0,1,1,1,0
3006,3006,62,36,148,94111,3,7,2,0,1,0,0,1,0,0,1
3007,3007,62,37,169,95014,3,5,2,184,1,0,1,1,1,0,1
3008,3008,63,37,11,91711,1,0.8,2,102,0,0,0,0,1,0,1
3009,3009,55,25,92,94550,1,3,3,158,0,0,0,0,1,0,0
3010,3010,33,9,74,92120,3,2.6,2,0,0,0,0,1,0,0,1
3011,3011,25,1,72,94301,3,0.8,1,0,0,0,0,1,0,1,0
3012,3012,55,31,63,95616,3,2.67,1,0,0,0,0,1,0,1,0
3013,3013,29,3,172,92373,2,4.5,1,415,0,0,0,1,0,1,0
3014,3014,45,21,183,90029,2,1.4,1,0,0,0,0,1,1,1,0
3015,3015,60,34,40,91311,1,2.5,3,166,0,0,0,1,0,0,0
3016,3016,44,18,68,92673,4,2.9,1,0,0,1,0,0,1,1,0
3017,3017,48,23,78,91423,4,3.6,3,0,0,0,0,1,0,0,0
3018,3018,57,32,68,90041,2,3.7,1,184,0,0,0,0,0,1,0
3019,3019,58,32,49,94005,1,1.4,1,99,0,0,0,1,1,1,0
3020,3020,58,33,39,94132,2,2.3,3,0,0,0,0,1,0,0,0
3021,3021,44,20,151,95193,1,3.5,1,392,0,0,0,1,0,1,0
3022,3022,54,28,159,90245,2,0.5,1,461,0,0,0,1,0,1,0
3023,3023,59,33,89,94608,4,1.9,2,0,0,0,0,1,1,0,1
3024,3024,63,37,105,92694,4,1.7,3,244,0,0,0,0,1,0,0
3025,3025,61,35,78,90840,2,2,1,0,0,0,0,1,1,1,0
3026,3026,58,32,128,94609,2,2.7,1,344,0,0,0,0,0,1,0
3027,3027,44,20,81,90254,4,0.8,1,228,0,0,0,0,1,1,0
3028,3028,53,29,50,93305,4,0.1,3,152,0,0,0,1,0,0,0
3029,3029,63,39,38,92624,3,0.1,3,178,0,0,0,1,1,0,0
3030,3030,41,17,119,94960,2,6.1,1,263,0,1,0,1,0,1,0
3031,3031,50,26,110,94509,3,1.8,2,0,0,0,0,1,0,0,1
3032,3032,51,25,29,90212,1,1.4,3,102,0,0,0,0,1,0,0
3033,3033,47,22,19,94590,1,0.4,3,0,0,0,0,1,0,0,0
3034,3034,43,19,130,90630,2,4.7,3,221,1,0,0,0,1,0,0
3035,3035,46,21,38,90024,1,2.4,1,130,0,0,0,1,0,1,0
3036,3036,50,24,31,95054,1,0.3,3,0,0,0,0,0,0,0,0
3037,3037,33,9,14,91320,4,0.7,2,105,0,0,0,1,0,0,1
3038,3038,27,2,158,95060,3,0.4,2,0,1,0,1,1,0,0,1
3039,3039,34,8,39,92124,4,0.2,1,115,0,0,0,1,0,1,0
3040,3040,34,9,141,95616,2,4.9,3,0,1,0,0,0,1,0,0
3041,3041,28,2,33,95814,3,1,1,167,0,0,0,1,0,1,0
3042,3042,29,5,92,95006,2,0.6,1,0,0,0,0,1,0,1,0
3043,3043,52,26,78,94301,3,3,2,0,0,0,0,0,0,0,1
3044,3044,47,22,42,91754,3,2.7,2,0,0,0,0,1,1,0,1
3045,3045,41,16,15,94124,2,0.3,2,83,0,0,0,0,0,0,1
3046,3046,58,32,48,91768,1,2.8,2,0,0,0,0,1,0,0,1
3047,3047,37,12,63,95630,3,2.3,1,0,0,0,0,1,0,1,0
3048,3048,57,33,149,95060,1,4.7,1,0,0,1,0,0,0,1,0
3049,3049,63,39,49,90275,1,0.8,1,103,0,0,0,1,0,1,0
3050,3050,60,35,125,94720,2,3.9,1,0,0,0,0,0,0,1,0
3051,3051,50,25,58,92131,1,1.3,2,0,0,0,0,1,0,0,1
3052,3052,60,35,48,94538,3,1.5,1,0,0,0,0,1,0,1,0
3053,3053,54,30,75,94720,2,3.2,3,0,0,0,0,0,1,0,0
3054,3054,28,4,114,92521,2,0.2,1,0,0,0,0,1,0,1,0
3055,3055,45,21,134,92697,4,5.5,2,0,1,0,1,1,1,0,1
3056,3056,28,2,111,94305,4,2.3,3,0,0,0,0,1,0,0,0
3057,3057,54,29,62,94301,4,3.8,2,149,0,0,0,1,0,0,1
3058,3058,42,18,45,95616,1,0.7,1,0,0,1,0,1,0,1,0
3059,3059,30,4,113,90064,2,0.2,1,0,0,0,0,1,0,1,0
3060,3060,61,36,128,94550,1,2.6,1,0,0,0,0,1,0,1,0
3061,3061,64,38,168,94061,4,5.7,3,0,1,0,0,1,0,0,0
3062,3062,38,13,81,90095,1,4,3,206,0,1,0,1,0,0,0
3063,3063,39,14,75,92521,1,0.1,2,297,0,0,0,0,1,0,1
3064,3064,54,29,21,95841,4,0.1,3,0,0,0,0,0,0,0,0
3065,3065,59,33,83,94701,3,4.4,1,0,0,0,0,1,0,1,0
3066,3066,39,15,121,92354,1,3.5,1,368,0,1,0,1,0,1,0
3067,3067,63,33,40,91320,4,1.67,3,0,0,0,0,1,0,0,0
3068,3068,31,5,101,94501,1,2.9,3,170,0,1,0,0,0,0,0
3069,3069,56,26,90,92120,2,4.5,3,0,0,0,0,0,0,0,0
3070,3070,47,20,68,91320,1,2.67,2,0,0,0,0,1,1,0,1
3071,3071,28,3,74,91330,2,1.8,2,221,0,1,0,0,0,0,1
3072,3072,32,8,74,93023,4,0.1,2,257,0,0,0,0,1,0,1
3073,3073,54,30,51,92821,2,3.2,3,0,0,0,0,0,0,0,0
3074,3074,29,5,149,94611,1,1.5,1,0,0,0,0,1,0,1,0
3075,3075,39,15,31,95039,1,1.4,3,88,0,0,0,1,1,0,0
3076,3076,26,0,85,95616,2,1.6,3,0,0,0,0,0,0,0,0
3077,3077,29,-1,62,92672,2,1.75,3,0,0,0,0,0,1,0,0
3078,3078,46,21,44,95112,1,0.3,1,110,0,1,0,1,0,1,0
3079,3079,38,13,63,92325,3,0.5,3,190,0,1,1,1,1,0,0
3080,3080,55,31,23,95616,2,0.3,1,0,0,0,0,1,1,1,0
3081,3081,48,22,40,94063,3,2.2,2,87,0,0,0,1,0,0,1
3082,3082,36,10,78,95064,2,4.5,3,204,0,0,0,1,1,0,0
3083,3083,39,13,40,92122,3,0.9,3,129,0,0,0,1,0,0,0
3084,3084,40,16,78,90720,4,2.4,1,0,0,1,1,1,0,1,0
3085,3085,26,0,129,90028,3,0.7,2,0,1,0,0,0,0,0,1
3086,3086,55,29,71,91311,3,0.3,2,0,0,0,0,0,1,0,1
3087,3087,61,35,23,94720,3,0.3,3,0,0,0,0,1,0,0,0
3088,3088,57,33,15,94303,2,0.3,1,0,0,0,0,1,0,1,0
3089,3089,56,31,28,94720,1,1.3,1,138,0,0,0,0,1,1,0
3090,3090,31,5,23,94110,3,1,1,95,0,0,0,0,0,1,0
3091,3091,61,31,19,91109,1,1.5,3,0,0,0,0,1,0,0,0
3092,3092,58,32,42,95020,3,1.4,3,158,0,0,0,0,1,0,0
3093,3093,43,18,113,90036,2,0.4,1,325,0,1,0,0,0,1,0
3094,3094,29,5,34,90717,4,0.4,2,0,0,0,0,0,1,0,1
3095,3095,50,23,19,90272,1,0.5,2,104,0,0,0,0,1,0,1
3096,3096,49,25,43,94109,1,1.6,2,0,0,0,0,1,1,0,1
3097,3097,43,18,179,94108,3,1.2,1,0,1,1,1,1,0,1,0
3098,3098,58,32,44,92182,3,2.2,3,0,0,0,0,0,0,0,0
3099,3099,41,16,21,92024,2,0.1,2,0,0,0,0,0,0,0,1
3100,3100,65,40,115,92647,1,2.5,1,174,0,0,0,0,1,1,0
3101,3101,52,27,81,90024,4,3.8,2,0,0,0,0,0,1,0,1
3102,3102,55,31,91,93555,2,2.8,1,0,0,0,0,0,0,1,0
3103,3103,49,25,30,90095,4,0.9,2,0,0,0,0,0,1,0,1
3104,3104,52,22,55,92129,3,1.4,3,0,0,0,0,1,0,0,0
3105,3105,56,31,48,91775,2,2.1,3,0,0,0,0,0,1,0,0
3106,3106,30,4,23,94122,4,0.3,2,121,0,0,0,0,0,0,1
3107,3107,36,10,21,92084,3,0.1,2,0,0,0,0,0,0,0,1
3108,3108,41,17,55,92374,2,1.7,1,0,0,0,0,0,0,1,0
3109,3109,42,15,21,95678,3,1,2,0,0,0,0,1,0,0,1
3110,3110,60,34,40,93940,3,2.2,3,0,0,1,0,1,0,0,0
3111,3111,44,20,30,95020,4,0.3,1,0,0,0,0,0,1,1,0
3112,3112,34,9,78,90095,3,0.6,2,0,0,0,0,1,0,0,1
3113,3113,56,32,65,92677,2,3.2,3,0,0,0,0,1,0,0,0
3114,3114,31,5,50,91330,4,2.1,3,209,0,0,0,1,0,0,0
3115,3115,29,4,55,90024,4,2,2,0,0,1,0,1,0,0,1
3116,3116,31,5,111,94305,2,0.2,1,0,0,0,0,0,0,1,0
3117,3117,36,10,21,92008,3,0.1,2,0,0,0,0,0,1,0,1
3118,3118,42,16,65,92614,3,0.5,3,256,0,0,0,1,0,0,0
3119,3119,64,39,114,90095,1,0.8,3,0,0,0,0,1,0,0,0
3120,3120,61,36,54,91320,3,0.9,3,179,0,0,0,1,0,0,0
3121,3121,35,11,75,94542,2,1.7,2,0,0,0,0,1,0,0,1
3122,3122,28,2,13,91791,4,0.4,1,0,0,0,0,0,1,1,0
3123,3123,38,14,54,90095,2,0.6,3,218,0,0,0,0,0,0,0
3124,3124,44,17,22,94546,3,1,2,126,0,0,0,1,1,0,1
3125,3125,45,20,198,95053,2,2.8,1,0,0,0,0,1,1,1,0
3126,3126,46,20,18,92521,1,0.2,1,0,0,0,0,1,1,1,0
3127,3127,57,32,74,92780,4,0.7,1,0,0,0,0,0,1,1,0
3128,3128,40,14,61,94539,4,0.2,3,0,0,0,0,1,0,0,0
3129,3129,38,12,64,94115,2,1.8,1,0,0,0,0,0,0,1,0
3130,3130,39,14,10,92705,2,0.3,2,0,0,1,0,0,1,0,1
3131,3131,23,-2,82,92152,2,1.8,2,0,0,1,0,0,1,0,1
3132,3132,47,22,61,94025,3,2.7,2,168,0,0,0,1,1,0,1
3133,3133,32,7,83,94302,2,2.5,1,148,0,1,0,1,0,1,0
3134,3134,30,5,73,93711,3,2.6,3,0,0,0,0,1,0,0,0
3135,3135,54,30,22,95060,2,0.4,1,89,0,0,0,1,0,1,0
3136,3136,25,0,91,95039,2,1.8,2,321,0,0,0,0,0,0,1
3137,3137,60,34,65,95354,3,2.2,3,94,0,1,1,0,1,0,0
3138,3138,61,36,13,91711,3,0.5,1,0,0,0,0,1,0,1,0
3139,3139,36,11,103,93555,1,4.6,1,255,0,0,0,1,0,1,0
3140,3140,52,26,95,92130,1,0.3,1,0,0,0,0,1,0,1,0
3141,3141,33,7,31,94303,4,1,1,0,0,0,0,1,1,1,0
3142,3142,57,31,131,90405,3,0.6,1,0,1,0,0,1,0,1,0
3143,3143,34,8,175,95051,4,1.1,3,0,1,1,1,1,1,0,0
3144,3144,50,24,38,91105,4,0.1,1,0,0,0,0,1,0,1,0
3145,3145,43,18,104,91711,3,1,1,0,0,0,0,1,0,1,0
3146,3146,34,10,114,94305,3,3.3,3,0,1,0,0,0,0,0,0
3147,3147,26,1,38,91910,4,1.7,2,0,0,0,0,1,0,0,1
3148,3148,26,0,30,94024,4,1.3,3,0,0,0,0,1,1,0,0
3149,3149,48,22,19,95616,2,0.1,3,106,0,0,0,0,0,0,0
